Family Name,Algo ID,Ratios of input parameter sizes,Time Complexity (Average),Exact Problem Statement?,Algorithm Name,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,"Transition Class",Year,Time Complexity (Worst Only),Randomized?,Approximate?,Exact?,Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Paper/Reference Link,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,n = 1000 value,n = 1000 scale,n = 10^6 value,n = 10^6 scale,n = 10^9 value,n = 10^9 scale,"Starting Complexity",Remarks,Papers for ratio evaluations,Family for Algorithm,Domains
99. Motif Search,778,,O(n^0.66 m),1,Sinha S; Tompa M YMF (Yeast Motif Finder),,,,1,0,2000,O(n^0.66 m),0,0,1,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/10977095,https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-8-S7-S21#MOESM4,,,,30219.70407,1215.55493,2885959334,601690.1504,275606976773734,215300165.9,4,,,,Bioinformatics
99. Motif Search,780,,O(nm),1,Bailey TL; Elkan C MEME,,,,1,3->4,1995,O(nm),0,0,1,0,0,,0,0,https://link.springer.com/article/10.1007/BF00993379,https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-8-S7-S21#MOESM6,,,,,,,,,,4,,,,Bioinformatics
99. Motif Search,781,,O(n logn m^1.45),1,Sagot M 1988,,,,1,0,1988,O(n logn m^1.45),0,0,1,0,0,,0,0,,https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-8-S7-S21#MOESM7,,,,36733710.27,1,1.73645E+15,1,5.93382E+22,1,4,,,,Bioinformatics
99. Motif Search,783,,O(nm^0.5),1,Liang Cwinnower,,,,1,0,2003,O(nm^0.5),0,0,1,0,0,,0,0,https://www.worldscientific.com/doi/10.1142/S0219720004000466,https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-8-S7-S21#MOESM9,,,,11180.33989,3285.562929,353553390.6,4911431.631,11180339887499,5307372442,4,,,,Bioinformatics
99. Motif Search,784,,O(nm),1,"Lawrence, Reilly 1990",,,,0,0,1990,O(nm),0,1,0,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/2184437,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2966288/,,,,250000,146.9348411,250000000000,6945.813224,2.5E+17,237352.9113,4,,,,Bioinformatics
99. Motif Search,785,,O(nm),1,Lawrence 1993 Gibbs Sampling,,,,0,0,1993,O(nm),0,1,0,0,0,,0,0,https://science.sciencemag.org/content/262/5131/208,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2966288/,,,,,,,,,,4,,,,Bioinformatics
99. Motif Search,786,,O(nm),1,Roth 1998 AlignACE,,,,0,0,1998,O(nm),0,1,0,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/9788350,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2966288/,,,,,,,,,,4,,,,Bioinformatics
99. Motif Search,787,,O(nm),1,MotifSampler ,,,,0,0,2001,O(nm),0,1,0,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/12015892,,,,,,,,,,,4,,,,Bioinformatics
99. Motif Search,788,,O(n^2m sigma),1,SPELLER,,,,0,0,1998,O(n^2m sigma),0,0,1,0,0,,0,0,,,,,,,,,,,,4,,,,Bioinformatics
99. Motif Search,,,O(k nm sigma),1,MITRA,,,,0,0,2002,O(k nm sigma),0,0,1,0,0,,0,0,,,,,,,,,,,,4,,,,Bioinformatics
99. Motif Search,,,O(k nm sigma),1,CENSUS,,,,0,0,2003,O(k nm sigma),0,0,1,0,0,,0,0,,,,,,,,,,,,4,,,,Bioinformatics
99. Motif Search,,,O(n^2m sigma),1,RISOTTO,,,,0,0,2006,O(n^2m sigma),0,0,1,0,0,,0,0,,,,,,,,,,,,4,,,,Bioinformatics
99. Motif Search,,,O(nm^2 sigma),1,PMS,,,,0,0,2007,O(nm^2 sigma),0,0,1,0,0,,0,0,,,,,,,,,,,,4,,,,Bioinformatics
99. Motif Search,789,,O(mn),1,Kingsford,,,,0,0,2006,O(mn),0,0,1,0,0,,0,0,https://link.springer.com/chapter/10.1007/11780441_22,,,,,,,,,,,4,,,,Bioinformatics
100. All Maximal Non-Branching Paths in a Graph,791,,O(n^2),1,Naive,,,,1,0,1940,O(n^2),0,0,1,0,0,,0,0,http://rosalind.info/problems/ba3m/,,,,,1000000,1,1000000000000,1,1E+18,1,4,,,,Bioinformatics
101. Link analysis,792,,O(m^2 n ),1,The INDEGREE Algorithm,,,,1,0,1997,O(m^2 n ),0,0,1,0,0,,0,0,,,,,,125000000,1,1.25E+17,1,1.25E+26,1,3,,,,Combinatorics
101. Link analysis,793,,O(m n ),1,The PAGERANK Algorithm,,,,1,3->4,1998,O(m n ),0,0,1,0,0,,0,0,,,,,,250000,500,250000000000,500000,2.5E+17,500000000,3,,,,Combinatorics
101. Link analysis,794,,O(m^2 n ),1,The HITS Algorithm,,,,0,0,1998,O(m^2 n ),0,0,1,0,0,,0,0,,,,,,,,,,,,3,,,,Combinatorics
101. Link analysis,795,,O(m^2 n ),1,Kleinberg,,,,0,0,1998,O(m^2 n ),0,0,1,0,0,,0,0,,,,,,,,,,,,3,,,,Combinatorics
101. Link analysis,796,,O(m^2 n ),1,The SALSA Algorithm,,,,0,0,2000,O(m^2 n ),0,0,1,0,0,,0,0,,,,,,,,,,,,3,,,,Combinatorics
101. Link analysis,797,,O(m nlogn ),1,Randomized HITS,,,,0,0,2001,O(m nlogn ),0,0,1,0,0,,0,0,,,,,,,,,,,,3,,,,Combinatorics
101. Link analysis,798,,O(m n ),1,PHITS Coheng Chan,,,,0,0,2000,O(m n ),0,0,1,0,0,,0,0,,,,,,,,,,,,3,,,,Combinatorics
101. Link analysis,799,,O(m n ),1,Haveliwala 2002,,,,0,0,2002,O(m n ),0,0,1,0,0,,0,0,,,,,,,,,,,,3,,,,Combinatorics
101. Link analysis,800,,O(m n ),1, Jen and Widom 2003,,,,0,0,2003,O(m n ),0,0,1,0,0,,0,0,,,,,,,,,,,,3,,,,Combinatorics
101. Link analysis,801,,O(m n ),1, Richardson and Domingos 2002,,,,0,0,2002,O(m n ),0,0,1,0,0,,0,0,,,,,,,,,,,,3,,,,Combinatorics
101. Link analysis,802,,O(m n ),1,Tomlin 2003,,,,0,0,2003,O(m n ),0,0,1,0,0,,0,0,,,,,,,,,,,,3,,,,Combinatorics
101. Link analysis,803,,O(mn ),1,Achlioptas 2001,,,,0,0,2001,O(mn ),0,0,1,0,0,,0,0,,,,,,,,,,,,3,,,,Combinatorics
102. image composting,804,,O(n^2 k/r),0,Petros Vlahos Algorithm,,,,1,0,1985,O(n^2 k/r),0,1,0,0,0,,0,0,,,,,,,,,,,,4,,,,Image Processing
103. Distributed Locking Algorithms,805,,O(n),1,Cary G Gray and David R Cheriton Leases 1989,2,0,https://web.stanford.edu/class/cs240/readings/89-leases.pdf,1,0,1989,O(n),0,0,1,0,0,,0,0,https://web.stanford.edu/class/cs240/readings/89-leases.pdf,"https://martin.kleppmann.com/2016/02/08/how-to-do-distributed-locking.html

https://redis.io/topics/distlock",,,,1000,1,1000000,1,1000000000,1,6,,,,Operating Systems
103. Distributed Locking Algorithms,806,,O(n),1, Mike Burrows 2006,,,,0,0,2006,O(n),0,0,1,0,0,,0,0,https://dl.acm.org/doi/10.5555/1298455.1298487,"https://martin.kleppmann.com/2016/02/08/how-to-do-distributed-locking.html

https://redis.io/topics/distlock",,,,1000,,,,,,6,,,,Operating Systems
103. Distributed Locking Algorithms,807,,O(n),1,Tushar Deepak Chandra and Sam Toueg 1996,,,,0,0,1996,O(n),0,0,1,0,0,,0,0,https://www.cs.utexas.edu/~lorenzo/corsi/cs380d/papers/p225-chandra.pdf,"https://martin.kleppmann.com/2016/02/08/how-to-do-distributed-locking.html

https://redis.io/topics/distlock",,,,1000,,,,,,6,,,,Operating Systems
103. Texture synthesis,808,,O(n^3),0,non-parametric sampling Efros and Leung 1999,,,,0,0,1999,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Image Processing
103. Texture synthesis,809,,O(n^3),0,tree-structured vector quantization Wei-Levoy 2000,,,,0,0,2000,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Image Processing
103. Texture synthesis,810,,O(n^3),0,image analogies Hertzzman 2001,,,,0,0,2001,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Image Processing
103. Texture synthesis,811,,O(n^3),0,R. Paget ; I.D. Longstaff 1988,,,,1,0,1988,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Image Processing
103. Texture synthesis,812,,O(n^3),0,GANN Based Jetchev; Nikolay; Bergmann; Urs; Vollgraf; Roland 2014,,,,0,0,2014,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Image Processing
103. Texture synthesis,813,,O(n^3),0,Image quilting Efros-Freeman 2001,,,,0,0,2001,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Image Processing
103. Texture synthesis,814,,O(n^3),0,Kwatra 2003,,,,0,0,2003,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Image Processing
103. Texture synthesis,815,,O(n^3),0,CNN Based Gatys; Leon A 2001,,,,0,0,2001,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Image Processing
104. Cyclopeptide sequencing,816,,O(n^2),1,Brute force,1,1,,1,0,1987,O(n^2),0,0,1,0,0,,0,0,,,,,,1000000,1,1000000000000,1,1E+18,1,4,,,,Bioinformatics
104. Cyclopeptide sequencing,817,,O(nlogn),1,Branch and bound,1,1,,1,4->5,1993,O(nlogn),0,0,1,0,0,,0,0,,,,,,9965,100.3512293,19931568.57,50171.66594,29897352854,33447777.3,4,,,,Bioinformatics
105. Diffuse reflection,818,,O(k n^2),0,P.Hanrahan and W.Krueger 1993,,,,0,0,1993,O(k n^2),0,1,0,0,0,,0,0,,,,,,,,,,,,2,,,,Image Processing
105. Diffuse reflection,819,,O(k^3 n),0,H.W.Jensen 2001,,,,0,0,2001,O(k^3 n),0,1,0,0,0,,0,0,,,,,,,,,,,,2,,,,Image Processing
105. Diffuse reflection,820,,O(k n^2),0,He; X. D.; Torrance; K. E.; Sillion; 1991,,,,0,0,1991,O(k n^2),0,1,0,0,0,,0,0,,,,,,,,,,,,2,,,,Image Processing
105. Diffuse reflection,821,,O(k n^2),0,Kajiya; J. Anisotropic Reflection Models 1985,,,,0,0,1985,O(k n^2),0,1,0,0,0,,0,0,,,,,,,,,,,,2,,,,Image Processing
105. Diffuse reflection,822,,O(k^3 n^2),0,"Nakamae; E.; Kaneda; K.; Okamoto; T.; and
Nishita 1990",,,,1,0,1990,O(k^3 n^2),0,1,0,0,0,,0,0,,,,,,,,,,,,2,,,,Image Processing
105. Diffuse reflection,823,,O(k n^2),0,Cabral; B.; Max; N.; and Springmeyer; R 1990,,,,1,2->3,1990,O(k n^2),0,1,0,0,0,,0,0,,,,,,,,,,,,2,,,,Image Processing
105. Diffuse reflection,824,,O(k n^2),0,Westin; S. H.; Arvo; J. R.; and Torrance; K. E 1992,,,,0,0,1992,O(k n^2),0,1,0,0,0,,0,0,,,,,,,,,,,,2,,,,Image Processing
106. Specular reflection,825,,O(n^3),0,Phong,,,,1,0,1971,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Image Processing
106. Specular reflection,826,,O(n^3),0,Blinn–Phong,,,,9,9,1977,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Image Processing
106. Specular reflection,827,,O(n^2),0,Cook–Torrance (microfacets),,,,1,3->4,1973,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,3,,,,Image Processing
106. Specular reflection,828,,O(n^1.67 log^2 n),0,Ward anisotropic,,,,1,0,1989,O(n^1.67 log^2 n),0,1,0,0,0,,0,0,,,,,,,,,,,,3,,,,Image Processing
106. Specular reflection,829,,O(n^2 logn),0,Hanrahan–Krueger,,,,1,0,1995,O(n^2 logn),0,1,0,0,0,,0,0,,,,,,,,,,,,3,,,,Image Processing
107. Point in polygon,830,,O(n),1,Ray casting algorithm Shimrat; M,7,0,,1,0,1962,O(n),0,0,1,0,0,,0,0,,,,,,1000,1,1000000,1,1000000000,1,6,,,,Image Processing
107. Point in polygon,831,,O(n),1,Nordbeck and Rystedt,,,,0,0,1967,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Image Processing
107. Point in polygon,832,,O(nlogn),1,Swath Method,,,,0,0,1978,O(nlogn),0,0,1,0,0,,0,0,,,,,,,,,,,,6,,,,Image Processing
107. Point in polygon,833,,O(n),1,Sum of area ,,,,0,0,1962,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Image Processing
107. Point in polygon,834,,O(n),1,Wedge,,,,0,0,1985,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Image Processing
107. Point in polygon,835,,O(n),1,Sign of offset ,,,,0,0,1987,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Image Processing
107. Point in polygon,836,,O(n),1,Intersection sum of angle,,,,0,0,1985,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Image Processing
107. Point in polygon,837,,O(n),1,Orientation,,,,0,0,1962,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Image Processing
108. Image Segmentation,838,,O(n^2),0,Linda G. Shapiro and George C. Stockman (2001),,,,0,0,2001,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,839,,O(n^2),0,Recursive Region Splitting,,,,1,0,1978,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,840,,O(nlogn),0,Barghout; Lauren Visual Taxometric approach,,,,0,0,2014,O(nlogn),0,1,0,0,0,,0,0,,,,,,9965,,,,,,4,,,,Image Processing
108. Image Segmentation,841,,O(nlogn),0,Dual clustering - Guberman,,,,0,0,2012,O(nlogn),0,1,0,0,0,,0,0,,,,,,9965,,,,,,4,,,,Image Processing
108. Image Segmentation,842,,O(n^2),0,R. Nock and F. Nielsen Statistical Region Merging,,,,0,0,2004,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,843,,O(n^2),0,Kass; Witkin and Terzopoulos,,,,0,0,1987,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,844,,O(nlogn),0,Chen's lambda-connected segmentation,,,,1,4->5,1991,O(nlogn),0,1,0,0,0,,0,0,,,,,,9965,,,,,,4,,,,Image Processing
108. Image Segmentation,845,,O(n^2),0,S.L. Horowitz and T. Pavlidis - directed split and merge,,,,0,0,1974,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,846,,O(n^2),0,David Mumford and Jayant Shah (1989),,,,0,0,1989,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,847,,O(n^2),0,Geman and Geman Markov random fields,,,,0,0,1984,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,848,,O(n^2),0,Iterated conditional modes algorithm,,,,0,0,1986,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,849,,O(n^2),0,watershed transformation 1979,,,,0,0,1979,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,850,,O(n^2),0,topological watershed,,,,0,0,1997,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,851,,O(n^2),0,Florack and Kuijper,,,,0,0,2000,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,852,,O(n^2),0,Bijaoui and Rué,,,,0,0,1995,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,853,,O(n^2),0,Multi-scale MAP estimation - A. Bouman and M. Shapiro (2002),,,,0,0,2002,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,854,,O(n^2),0,Multiple Resolution segmentation - J. Liu and Y. H. Yang (1994),,,,0,0,1994,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
108. Image Segmentation,855,,O(nlogn),0,Quasi-linear Topological watershed,,,,0,0,2005,O(nlogn),0,1,0,0,0,,0,0,,,,,,9965,,,,,,4,,,,Image Processing
108. Image Segmentation,856,,O(n^2),0,Isometric graph partitioning - Leo Grady and Eric L. Schwartz (2006),,,,0,0,2006,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
109. mesh simplification,857,,,0,Coplanar facets merging - M.J. De Haemer and M.J. Zyda 1991,,,,,,1991,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,858,,,0,Coplanar facets merging - Hinker; P. and Hansen; C. 1993,,,,,,1993,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,859,,,0,Coplanar facets merging - Kalvin; A. D.; Cutting; C. B.; Haddad; B. and Noz; M. E. 1991,,,,,,1991,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,860,,,0,Coplanar facets merging - A.D. Kalvin and R.H. Taylor 1996,,,,,,1996,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,861,,,0,Controlled vertex/edge/face decimation - M.E. Algorri and F. Schmitt 1996,,,,,,1996,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,862,,,0,Controlled vertex/edge/face decimation - Guéziec 1996,,,,,,1996,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,863,,,0,Controlled vertex/edge/face decimation - R. Ronfard and J. Rossignac 1996,,,,,,1996,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,864,,,0,Controlled vertex/edge/face decimation - Hamann 1994,,,,,,1994,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,865,,,0,Controlled vertex/edge/face decimation - Cohen; J.; Varshney; A 1996,,,,,,1996,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,866,,,0,Re-tiling - Turk; G 1992,,,,,,1992,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,867,,,0,Vertex clustering - Rossignac; J. and Borrel; P. 1993,,,,,,1993,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,868,,,0,Vertex clustering - Low; K. L. and Tan; T. S 1997,,,,,,1997,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,869,,,0,Vertex clustering - Reddy 1996,,,,,,1996,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,870,,,0,Vertex clustering - Hoppe; H.; DeRose; T.;  1993,,,,,,1993,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,871,,,0,Vertex clustering - Rossignac; J. and Borrel; P. 1997,,,,,,1997,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,872,,,0,Wavelet-based - M.H. Gross; O.G. Staadt and R. Gatti 1996,,,,,,1996,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,873,,,0,Wavelet-based - D.J. Hebert and H-J. Kim 1995,,,,,,1995,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,874,,,0,Wavelet-based - Certain; A.; Popovic; J.; 1996,,,,,,1996,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,875,,,0,Wavelet-based - Eck; M.; DeRose; T.; 1995,,,,,,1995,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,876,,,0,Simplification via intermediate hierarchical rep-resentation - Andujar 1996,,,,,,1996,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,877,,,0,Simplification via intermediate hierarchical rep-resentation - He; T.; Hong; L.; Kaufman 1995,,,,,,1995,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
109. mesh simplification,878,,,0,Simplification via intermediate hierarchical rep-resentation - He;  T.;  Hong;  1996,,,,,,1996,,0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
110. Clock synchronization in distributed systems,879,,O(n),1,ASP,1,1,,1,0,2005,O(n),0,0,1,0,0,,0,0,https://ieeexplore.ieee.org/document/1281624,,,,,1000,1,1000000,1,1000000000,1,6,,,,Operating Systems
110. Clock synchronization in distributed systems,880,,O(n),1,Clock-sampling mutual network synchronization,,,,0,0,2007,O(n),0,0,1,0,0,,0,0,https://www.researchgate.net/publication/224306349_Clock-Sampling_Mutual_Network_Synchronization_for_Mobile_Multi-hop_Wireless_Ad_Hoc_Networks,,,,,1000,,,,,,6,,,,Operating Systems
110. Clock synchronization in distributed systems,881,,O(n),1,MATSF,,,,0,0,2004,O(n),0,0,1,0,0,,0,0,https://ieeexplore.ieee.org/document/4359404,,,,,1000,,,,,,6,,,,Operating Systems
111. POMDPs,882,,-,0,Hauskrecht; 2000;,,,,,,2000,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,883,,-,0, Pineau; Gordon; & Thrun; 2003; ,,,,,,2003,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,884,,-,0,Braziunas & Boutilier; 2004; ,,,,,,2004,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,885,,-,0,Poupart; 2005; ,,,,,,2005,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,886,,-,0,Smith & Simmons; 2005; ,,,,,,2005,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,887,,-,0,Spaan & Vlassis; 2005,,,,,,2005,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,888,,-,0,Satia & Lave; 1973; ,,,,,,1973,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,889,,-,0,Washington; 1997; ,,,,,,1997,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,890,,-,0,Barto;Bradtke; & Singhe; 1995; ,,,,,,1995,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,891,,-,0,Paquet; Tobin; & Chaib-draa; 2005; ,,,,,,2005,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,892,,-,0,McAllester & Singh; 1999;,,,,,,1999,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,893,,-,0,Bertsekas & Castanon; 1999; ,,,,,,1999,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
111. POMDPs,894,,-,0,Shani; Brafman; & Shimony; 2005,,,,,,2005,-,0,1,0,0,0,,0,0,,,,,,NA,,,,,,1,,,,Robotics
112. Rasterization,895,,O(n^1.45 logn),0,Digital Differential Analyzer (DDA),,,,1,0,1983,O(n^1.45 logn),0,1,0,0,0,,0,0,,,,,,223088,,,,,,4,,,,Image Processing
112. Rasterization,896,,O(n^2),0,Bresenham Algorithm,,,,1,0,1962,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Image Processing
113. Environment mapping (Texture mapping),897,,-,0,Blinn and Newell 1976,,,,,,1976,-,0,1,0,0,0,,0,0,,,,,,,,,,,,2,,,,Robotics
113. Environment mapping (Texture mapping),898,,O(n^4),0, Nate Green 1986,,,,,,1986,O(n^4),0,1,0,0,0,,0,0,,,,,,1000000000000,,,,,,2,,,,Robotics
113. Environment mapping (Texture mapping),899,,-,0,Sphere mapping,,,,,,1984,-,0,1,0,0,0,,0,0,,,,,,,,,,,,2,,,,Robotics
113. Environment mapping (Texture mapping),900,,O(n^3),0,Heidrich; W.; and H.-P. Seidel 1998,,,,,,1998,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,2,,,,Robotics
113. Environment mapping (Texture mapping),901,,O(n^3),0,Emil Praun 2003,,,,,,2003,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,2,,,,Robotics
113. Environment mapping (Texture mapping),902,,-,0,Mauro Steigleder 2005,,,,,,2005,-,0,1,0,0,0,,0,0,,,,,,,,,,,,2,,,,Robotics
113. Environment mapping (Texture mapping),903,,O(n^2),0,HEALPix mapping Wong 2006,,,,,,2008,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,2,,,,Robotics
114. OCCUPANCY GRID MAPPING,904,,O(n^3),0,MAXIMUM A POSTERIOR OCCUPANCY MAPPING,,,,1,0,2004,O(n^3),0,1,0,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Robotics
115. SLAM Algorithms,905,,O(n^3),1,EKF SLAM,,,,1,0,1998,O(n^3),0,1,0,0,0,,0,0,http://ais.informatik.uni-freiburg.de/teaching/ss12/robotics/slides/12-slam.pdf,"https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698

https://www.researchgate.net/publication/283824088_Computational_cost_analysis_of_extended_Kalman_filter_in_simultaneous_localization_and_mapping_EKF-SLAM_problem_for_autonomous_vehicle

https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698",,,,1000000000,1,1E+18,1,1E+27,1,3,,,,Robotics
115. SLAM Algorithms,906,,O(n^3),1,UKF,,,,0,0,2000,O(n^3),0,1,0,0,0,,0,0,https://www.seas.harvard.edu/courses/cs281/papers/unscented.pdf,"https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698

https://www.researchgate.net/publication/283824088_Computational_cost_analysis_of_extended_Kalman_filter_in_simultaneous_localization_and_mapping_EKF-SLAM_problem_for_autonomous_vehicle

https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698",,,,1000000000,,,,,,3,,,,Robotics
115. SLAM Algorithms,907,,O(n^3),1,Compressed Extended KF,,,,0,0,2002,O(n^3),0,1,0,0,0,,0,0,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.206.999&rep=rep1&type=pdf,"https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698

https://www.researchgate.net/publication/283824088_Computational_cost_analysis_of_extended_Kalman_filter_in_simultaneous_localization_and_mapping_EKF-SLAM_problem_for_autonomous_vehicle

https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698",,,,1000000000,,,,,,3,,,,Robotics
